id_siniestro,id_poliza,id_asegurado,id_vehiculo,id_proveedor,id_conductor,ramo,cobertura,estado,ciudad,provincia,sucursal,fecha_ocurrencia,fecha_reporte,fecha_inicio_poliza,fecha_fin_poliza,monto_reclamado,monto_estimado,monto_pagado,suma_asegurada,deducible,descripcion,documentos_completos,dias_desde_inicio_poliza,dias_desde_fin_poliza,dias_entre_ocurrencia_reporte,ratio_monto_suma_asegurada,ratio_monto_estimado,diferencia_monto_reclamado_estimado,historial_siniestros_asegurado,historial_siniestros_vehiculo,historial_siniestros_conductor,frecuencia_proveedor,documentos_faltantes,documentos_inconsistentes,proveedor_recurrente,monto_atipico,reporte_tardio,borde_vigencia,flag_borde_vigencia,flag_robo_denuncia_tardia,flag_reporte_tardio,flag_monto_atipico,flag_documentos_incompletos,flag_documentos_inconsistentes,flag_proveedor_recurrente,flag_proveedor_lista_restrictiva,flag_alta_frecuencia_asegurado,flag_alta_frecuencia_vehiculo,flag_alta_frecuencia_conductor,flag_sin_tercero_identificado,flag_dinamica_sospechosa,flag_narrativa_clonada,flag_cobertura_robo_total,score_reglas,nivel_reglas,reglas_activadas,alertas_reglas,explicacion_reglas,etiqueta_fraude_simulada,source_file,mapping_confidence,data_quality_score,limitacion_registro,mensaje_etico_reglas
SIN-2C67478E,POL-25636D81,ASG-A68B87A7,,PROV-74889B29,,Vida,Invalidez Total,Abierto,Heredia,Heredia,,2023-03-28,2023-04-01,2022-08-29,2023-09-12,1863400.0,2132900.0,1916300.0,10252000.0,458500.0,Daños por granizo en carrocería del vehículo estacionado.,True,211,168,4,0.1818,0.8736,-269500.0,3,0,0,4,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,Verde,"RF-FREC-01, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-2C67478E: Sin indicadores de riesgo activos. Puntaje de reglas: 16/100. Nivel: Verde.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-EEBE0D6A,POL-CC691354,ASG-80688806,,PROV-AF3CAD77,,Vida,Invalidez Total,Cerrado - Rechazado,Limón,Limón,,2021-12-22,2021-12-31,2021-05-19,2023-01-10,13075600.0,11076100.0,9700700.0,14275000.0,1144300.0,Siniestro ocurrido sin testigos en lugar deshabitado. Nadie vio el incidente.,True,217,384,9,0.916,1.1805,1999500.0,5,0,0,16,0,0,True,True,True,False,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,47,Rojo,"RF-TEMP-01, RF-MONTO-01, RF-PROV-01, RF-FREC-01, RF-DIN-01, RF-04, RF-07",RF-TEMP-01: Reporte tardío (5 pts) | RF-MONTO-01: Monto reclamado atípico (5 pts) | RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-DIN-01: Siniestro severo sin tercero identificado (6 pts) | RF-04: Dinámica del accidente físicamente imposible (10 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-EEBE0D6A: Sin indicadores de riesgo activos. Puntaje de reglas: 47/100. Nivel: Rojo.,True,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-215F85C1,POL-DEC003C7,ASG-628FE067,,PROV-C70010FB,,Salud,Cirugía,Cerrado - Pagado,Nicoya,Guanacaste,,2023-03-03,2023-03-06,2022-10-17,2024-08-01,974100.0,833900.0,773200.0,9325000.0,905000.0,Pérdida total del vehículo por inundación durante tormenta.,True,137,517,3,0.1045,1.1681,140200.0,5,0,0,9,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,Verde,"RF-FREC-01, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-215F85C1: Sin indicadores de riesgo activos. Puntaje de reglas: 16/100. Nivel: Verde.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-C74DC81C,POL-2F2ACE75,ASG-F32149EC,VEH-BFB10AD0,PROV-404C5188,,Autos,Cristales,Cerrado - Rechazado,San José,San José,,2021-12-16,2021-12-31,2021-03-30,2022-08-19,8803600.0,8120800.0,7288500.0,30838000.0,1492100.0,Incendio de origen desconocido. No había nadie en el momento. Solo.,False,261,246,15,0.2855,1.0841,682800.0,15,3,0,10,2,0,False,False,True,False,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,41,Rojo,"RF-TEMP-01, RF-DOC-01, RF-FREC-01, RF-FREC-02, RF-04, RF-07",RF-TEMP-01: Reporte tardío (5 pts) | RF-DOC-01: Documentos incompletos (4 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-04: Dinámica del accidente físicamente imposible (10 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-C74DC81C: Sin indicadores de riesgo activos. Puntaje de reglas: 41/100. Nivel: Rojo.,True,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-E5B5AFEC,POL-0803E40F,ASG-628FE067,VEH-D83FDE15,PROV-6F81CC22,,Autos,Responsabilidad Civil,En investigación,Pérez Zeledón,San José,,2021-04-02,2021-05-01,2021-03-12,2022-07-10,6362700.0,4735800.0,4615100.0,17985000.0,998100.0,Siniestro ocurrido sin testigos en lugar deshabitado. Nadie vio el incidente.,True,21,464,29,0.3538,1.3435,1626900.0,5,5,0,12,0,0,True,False,True,True,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,50,Rojo,"RF-05, RF-TEMP-01, RF-PROV-01, RF-FREC-01, RF-FREC-02, RF-04, RF-07",RF-05: Siniestro extremo al borde de vigencia (8 pts) | RF-TEMP-01: Reporte tardío (5 pts) | RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-04: Dinámica del accidente físicamente imposible (10 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-E5B5AFEC: Sin indicadores de riesgo activos. Puntaje de reglas: 50/100. Nivel: Rojo.,True,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-81D9861E,POL-95E97ECA,ASG-A431E662,,PROV-382889D2,,Hogar,Responsabilidad Civil Hogar,En ajuste,Tibás,San José,,2021-07-01,2021-07-03,2021-04-16,2022-04-29,19617300.0,16596100.0,14245600.0,41861000.0,2135900.0,Accidente a baja velocidad en parqueo de supermercado.,False,76,302,2,0.4686,1.182,3021200.0,7,0,0,10,2,0,False,False,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,20,Amarillo,"RF-DOC-01, RF-FREC-01, RF-07",RF-DOC-01: Documentos incompletos (4 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-81D9861E: Sin indicadores de riesgo activos. Puntaje de reglas: 20/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-C4F4C1F4,POL-93D06014,ASG-F32149EC,,PROV-6F81CC22,,Hogar,Responsabilidad Civil Hogar,Abierto,San José,San José,,2022-04-18,2022-05-09,2022-03-30,2023-08-29,16078100.0,11972600.0,11075900.0,15412000.0,634500.0,El vehículo fue encontrado abandonado. No hay tercero identificado ni testigos.,False,19,498,21,1.0432,1.3429,4105500.0,15,0,0,12,2,0,True,True,True,True,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,49,Rojo,"RF-05, RF-TEMP-01, RF-MONTO-01, RF-DOC-01, RF-PROV-01, RF-FREC-01, RF-DIN-01, RF-07",RF-05: Siniestro extremo al borde de vigencia (8 pts) | RF-TEMP-01: Reporte tardío (5 pts) | RF-MONTO-01: Monto reclamado atípico (5 pts) | RF-DOC-01: Documentos incompletos (4 pts) | RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-DIN-01: Siniestro severo sin tercero identificado (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-C4F4C1F4: Sin indicadores de riesgo activos. Puntaje de reglas: 49/100. Nivel: Rojo.,True,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-7B24DBA5,POL-6DCE8A60,ASG-F32149EC,,PROV-AF3CAD77,,Salud,Consulta Médica,En investigación,Nicoya,Guanacaste,,2022-06-29,2022-07-10,2021-01-13,2022-08-16,18655900.0,18997100.0,17985700.0,29608000.0,2879000.0,Hospitalización de emergencia por apendicitis.,False,532,48,11,0.6301,0.982,-341200.0,15,0,0,16,2,0,True,False,True,False,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,30,Amarillo,"RF-TEMP-01, RF-DOC-01, RF-PROV-01, RF-FREC-01, RF-07",RF-TEMP-01: Reporte tardío (5 pts) | RF-DOC-01: Documentos incompletos (4 pts) | RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-7B24DBA5: Sin indicadores de riesgo activos. Puntaje de reglas: 30/100. Nivel: Amarillo.,True,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-FEDA9979,POL-6DA3FCA8,ASG-F32149EC,,PROV-E46E3CF2,,Hogar,Incendio,Abierto,San José,San José,,2023-04-12,2023-05-04,2022-02-04,2023-06-19,10856900.0,10315100.0,8571400.0,14538000.0,635800.0,Robo declarado 10 días después de ocurrido. Sin justificación del retraso.,True,432,68,22,0.7468,1.0525,541800.0,15,0,0,19,0,0,True,False,True,False,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,26,Amarillo,"RF-TEMP-01, RF-PROV-01, RF-FREC-01, RF-07",RF-TEMP-01: Reporte tardío (5 pts) | RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-FEDA9979: Sin indicadores de riesgo activos. Puntaje de reglas: 26/100. Nivel: Amarillo.,True,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-225ED4E8,POL-61BAC9ED,ASG-F75CE647,VEH-3F4B2489,PROV-AF3CAD77,,Autos,Pérdida Total,Abierto,Limón,Limón,,2022-08-26,2022-09-21,2021-03-07,2022-08-27,39788100.0,39151300.0,,44602000.0,4122700.0,El vehículo desapareció sin evidencia forense. Circunstancias confusas.,False,537,1,26,0.8921,1.0163,636800.0,11,7,0,16,2,0,True,False,True,True,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,78,Rojo,"RF-05, RF-06, RF-TEMP-01, RF-DOC-01, RF-PROV-01, RF-FREC-01, RF-FREC-02, RF-DIN-01, RF-04, RF-07, RF-01",RF-05: Siniestro extremo al borde de vigencia (8 pts) | RF-06: Demora atípica en denuncia de robo (8 pts) | RF-TEMP-01: Reporte tardío (5 pts) | RF-DOC-01: Documentos incompletos (4 pts) | RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-DIN-01: Siniestro severo sin tercero identificado (6 pts) | RF-04: Dinámica del accidente físicamente imposible (10 pts) | RF-07: Narrativa idéntica o clonada (8 pts) | RF-01: Cobertura Pérdida Total por Robo (10 pts),Siniestro SIN-225ED4E8: Sin indicadores de riesgo activos. Puntaje de reglas: 78/100. Nivel: Rojo.,True,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-B74D53C2,POL-EBBC9B94,ASG-48B7CA52,VEH-0C223B9A,PROV-382889D2,,Autos,Pérdida Total,En investigación,Tibás,San José,,2022-04-05,2022-04-09,2022-03-23,2024-01-18,2048300.0,1746800.0,1456200.0,7666000.0,466400.0,Hospitalización de emergencia por apendicitis.,False,13,653,4,0.2672,1.1726,301500.0,7,4,0,10,2,0,False,False,False,True,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,44,Rojo,"RF-05, RF-DOC-01, RF-FREC-01, RF-FREC-02, RF-07, RF-01",RF-05: Siniestro extremo al borde de vigencia (8 pts) | RF-DOC-01: Documentos incompletos (4 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts) | RF-01: Cobertura Pérdida Total por Robo (10 pts),Siniestro SIN-B74D53C2: Sin indicadores de riesgo activos. Puntaje de reglas: 44/100. Nivel: Rojo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-1FDF239D,POL-D0FED8D8,ASG-689102C6,VEH-B9DC3777,PROV-61229BE4,,Autos,Pérdida Total,En investigación,Pérez Zeledón,San José,,2024-01-22,2024-01-28,2023-06-19,2025-03-27,6689400.0,4849400.0,,9730000.0,313700.0,Incendio en cocina del hogar con daños menores.,True,217,430,6,0.6875,1.3794,1840000.0,2,1,0,8,0,0,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,26,Amarillo,"RF-06, RF-07, RF-01",RF-06: Demora atípica en denuncia de robo (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts) | RF-01: Cobertura Pérdida Total por Robo (10 pts),Siniestro SIN-1FDF239D: Sin indicadores de riesgo activos. Puntaje de reglas: 26/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-87B40094,POL-9C88811B,ASG-9B9DCB26,,PROV-487C8402,,Salud,Cirugía,Cerrado - Rechazado,Heredia,Heredia,,2023-08-16,2023-08-20,2022-08-04,2024-02-19,10828900.0,11432300.0,9325200.0,19071000.0,1518700.0,Daños por granizo en carrocería del vehículo estacionado.,True,377,187,4,0.5678,0.9472,-603400.0,7,0,0,11,0,0,True,False,False,False,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,21,Amarillo,"RF-PROV-01, RF-FREC-01, RF-07",RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-87B40094: Sin indicadores de riesgo activos. Puntaje de reglas: 21/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-EEA67E81,POL-10E59CED,ASG-F32149EC,VEH-CC85BD59,PROV-74889B29,,Autos,Cristales,Cerrado - Pagado,Puntarenas,Puntarenas,,2021-08-14,2021-08-18,2021-05-14,2023-02-22,26590900.0,23529300.0,23252300.0,51234000.0,2758200.0,Colisión frontal con otro vehículo en intersección sin semáforo.,True,92,557,4,0.519,1.1301,3061600.0,15,1,0,4,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,Verde,"RF-FREC-01, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-EEA67E81: Sin indicadores de riesgo activos. Puntaje de reglas: 16/100. Nivel: Verde.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-1EA43812,POL-8BA8B461,ASG-571C823C,,PROV-8F2CAF90,,Vida,Invalidez Parcial,Cerrado - Pagado,Alajuela,Alajuela,,2023-09-17,2023-09-21,2022-10-23,2023-12-05,1794100.0,2060900.0,,17505000.0,1254700.0,Daños por granizo en carrocería del vehículo estacionado.,True,329,79,4,0.1025,0.8705,-266800.0,3,0,0,7,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,Verde,"RF-FREC-01, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-1EA43812: Sin indicadores de riesgo activos. Puntaje de reglas: 16/100. Nivel: Verde.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-9E97B3EA,POL-CA116C28,ASG-10C762D5,VEH-FF0E4649,PROV-A64FB57D,,Autos,Pérdida Total,Abierto,Curridabat,San José,,2024-03-22,2024-03-22,2023-05-08,2024-09-21,5694200.0,4205600.0,3819900.0,11009000.0,1075100.0,Hospitalización de emergencia por apendicitis.,True,319,183,0,0.5172,1.354,1488600.0,5,2,0,3,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,26,Amarillo,"RF-FREC-01, RF-07, RF-01",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts) | RF-01: Cobertura Pérdida Total por Robo (10 pts),Siniestro SIN-9E97B3EA: Sin indicadores de riesgo activos. Puntaje de reglas: 26/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-601CB400,POL-09B62005,ASG-F75CE647,,PROV-E46E3CF2,,Hogar,Daños por Agua,Abierto,Tibás,San José,,2022-04-03,2022-04-11,2021-11-09,2023-03-05,10676700.0,7807200.0,6794100.0,11513000.0,699400.0,Siniestro ocurrido sin testigos en lugar deshabitado. Nadie vio el incidente.,True,145,336,8,0.9274,1.3675,2869500.0,11,0,0,19,0,0,True,True,True,False,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,47,Rojo,"RF-TEMP-01, RF-MONTO-01, RF-PROV-01, RF-FREC-01, RF-DIN-01, RF-04, RF-07",RF-TEMP-01: Reporte tardío (5 pts) | RF-MONTO-01: Monto reclamado atípico (5 pts) | RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-DIN-01: Siniestro severo sin tercero identificado (6 pts) | RF-04: Dinámica del accidente físicamente imposible (10 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-601CB400: Sin indicadores de riesgo activos. Puntaje de reglas: 47/100. Nivel: Rojo.,True,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-32F3CD60,POL-78699436,ASG-D4774C17,,PROV-AF3CAD77,,Salud,Hospitalización,En investigación,Desamparados,San José,,2023-08-03,2023-08-09,2022-09-13,2024-05-24,3712000.0,3661800.0,3425800.0,12514000.0,972000.0,Incendio eléctrico en sala con daños estructurales menores.,True,324,295,6,0.2966,1.0137,50200.0,8,0,0,16,0,0,True,False,False,False,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,21,Amarillo,"RF-PROV-01, RF-FREC-01, RF-07",RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-32F3CD60: Sin indicadores de riesgo activos. Puntaje de reglas: 21/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-57F84CED,POL-2D045CDC,ASG-5A47DA5D,VEH-BFB10AD0,PROV-E46E3CF2,,Autos,Responsabilidad Civil,Cerrado - Pagado,Heredia,Heredia,,2022-07-11,2022-07-17,2021-12-13,2023-11-07,13770400.0,10768800.0,,35770000.0,2764400.0,Colisión frontal con otro vehículo en intersección sin semáforo.,True,210,484,6,0.385,1.2787,3001600.0,3,3,0,19,0,0,True,False,False,False,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,27,Amarillo,"RF-PROV-01, RF-FREC-01, RF-FREC-02, RF-07",RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-57F84CED: Sin indicadores de riesgo activos. Puntaje de reglas: 27/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
